"degree" "normalised.degree" "species.strength" "interaction.push.pull" "nestedrank" "PDI" "resource.range" "species.specificity.index" "PSI" "node.specialisation.index.NSI" "betweenness" "weighted.betweenness" "closeness" "weighted.closeness" "Fisher.alpha" "partner.diversity" "effective.partners" "proportional.generality" "proportional.similarity" "d"
"MW-S042" 46 0.582278481012658 0.179211134025299 -0.0178432362168413 0.464788732394366 0.855769230769231 0.423076923076923 0.152467013336692 0.00690482135859426 1 0.00471698113207547 0 0.00467299971479344 0.00259991715994424 33.8066769772576 3.57000227629188 35.5166739978529 0.531590781273951 0.57332873728727 0.106826472325784
"MW-S044" 34 0.430379746835443 0.0660277680727454 -0.0274697715272722 0.7981220657277 0.737179487179487 0.576923076923077 0.14350349148967 0.00213966751323865 1 0.00471698113207547 0 0.00467299971479344 0.00129982266904493 75.1157083826012 3.47104548197079 32.1703583989543 0.481505277104408 0.564950453680421 0.0544770485293017
"MW-S045" 40 0.506329113924051 0.192817592906254 -0.0201795601773436 0.610328638497653 0.91025641025641 0.5 0.177896964400139 0.00928213885306896 1 0.00471698113207547 0 0.00467299971479344 0.00228487956796436 28.3050131393374 3.4174734916424 30.4922786224221 0.456388856025659 0.477992092827399 0.153434035222172
"MW-S046" 25 0.316455696202532 0.0556418637634074 -0.0377743254494637 0.924882629107981 0.876068376068376 0.692307692307692 0.186159739788035 0.00255435415224855 1 0.00471698113207547 0 0.00467299971479344 0.000973001361127685 52.6363510208285 3.14613250681211 23.2459868100046 0.347931010954499 0.429490478641276 0.0812617173114174
"MW-S047" 28 0.354430379746835 0.175955926861551 -0.0294301454692303 0.896713615023474 0.95014245014245 0.653846153846154 0.250026487259702 0.0160893471173531 1 0.00471698113207547 0 0.00467299971479344 0.00115310535552768 33.1423555113446 3.01969043375406 20.4849492537036 0.306605572886466 0.408026482010013 0.221685767398534
"MW-S048" 39 0.493670886075949 0.136637165171668 -0.0221375085853418 0.657276995305164 0.869230769230769 0.512820512820513 0.148525369727338 0.00418315347772731 1 0.00471698113207547 0 0.00467299971479344 0.00149263273117724 56.9619612801141 3.53180239273474 34.1855278672743 0.511667040340695 0.527321687576448 0.102211258444272
"MW-S049" 53 0.670886075949367 0.326317632320621 -0.0127109880694223 0.253521126760563 0.87099358974359 0.333333333333333 0.138392208008386 0.00917064293272853 1 0.00471698113207547 0 0.00467299971479344 0.00452212348419244 25.6358187608112 3.69517544665439 40.2526341584825 0.602475593349079 0.590759078524809 0.095159759076323
"MW-S050" 39 0.493670886075949 0.259193867392084 -0.0189950290412286 0.63849765258216 0.885964912280702 0.512820512820513 0.178558037958646 0.0113261080937928 1 0.00471698113207547 0 0.00467299971479344 0.00553268512536512 14.9539776238121 3.35083274197189 28.5264789518713 0.426966028236115 0.526570359700198 0.124012649914123
"MW-S051" 46 0.582278481012658 0.211433033870177 -0.017142760133257 0.455399061032864 0.806267806267806 0.423076923076923 0.142723975686531 0.00647436795450512 1 0.00471698113207547 0 0.00467299971479344 0.00409229946607943 23.2364519510581 3.59316717208506 36.3490174039168 0.544048763165624 0.628114911336733 0.0791350564564644
"MW-S052" 38 0.481012658227848 0.144731953842154 -0.0225070538462591 0.699530516431925 0.928904428904429 0.525641025641026 0.198846189053042 0.00824122420338303 1 0.00471698113207547 0 0.00467299971479344 0.00196111523417158 32.587229646218 3.33486985747492 28.0747292698807 0.420204528935697 0.519578180154608 0.14158668364393
"MW-S053" 46 0.582278481012658 0.728333388264911 -0.00590579590728454 0.450704225352113 0.895424836601307 0.423076923076923 0.172594398835627 0.0339595399839189 1 0.00471698113207547 0 0.00467299971479344 0.0113377857641604 12.6545847470475 3.43658158538374 31.0805302257268 0.465193428475356 0.565187962037797 0.151360130739664
"MW-S054" 41 0.518987341772152 0.176561212720612 -0.0200838728604729 0.596244131455399 0.918803418803419 0.487179487179487 0.194071037234083 0.00830986584358495 1 0.00471698113207547 0 0.00467299971479344 0.0024510348412108 29.8646087284773 3.38143422809552 29.4129257208425 0.440233794539447 0.538939315959388 0.130327875829828
"MW-S055" 28 0.354430379746835 0.0617409602535835 -0.0335092514195149 0.901408450704225 0.9 0.653846153846154 0.206478819399898 0.0030883846655862 1 0.00471698113207547 0 0.00467299971479344 0.00136975796576883 33.1423555113446 3.13484807995417 22.9851436726961 0.344026878288242 0.476641089224723 0.0954213156675275
"MW-S056" 29 0.367088607594937 0.0716546167635632 -0.0320119097667737 0.887323943661972 0.902564102564103 0.641025641025641 0.192422065252592 0.00376579467089816 1 0.00471698113207547 0 0.00467299971479344 0.00130349804391477 39.0771357058859 3.20725416968766 24.7111403850832 0.369860489309072 0.493641183888823 0.102932520993483
